column,labels,file_name,is_valid
sl_re039a_2,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_3,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_3,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_3,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_3,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_3,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_3,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_4,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_4,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_4,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_4,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_4,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_4,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_5,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_5,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_5,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_5,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_5,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_5,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_6,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_6,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_6,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_6,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_6,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_6,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_7,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_7,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_7,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_7,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_7,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_7,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_8,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re039_8,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_8,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_9,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_9,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_9,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_9,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_9,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_9,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re035_10,Situation in after last job,sharew3_rel9-0-0_re.dta,True
sl_re035a_10,Receive retirement benefits,sharew3_rel9-0-0_re.dta,True
sl_re036_10,Pension benefit when retired,sharew3_rel9-0-0_re.dta,True
sl_re037c_10,Currency of pension benefit - coded,sharew3_rel9-0-0_re.dta,True
sl_re039_10,Has situation changed after last job,sharew3_rel9-0-0_re.dta,True
sl_re039a_10,Year changing situation after last job,sharew3_rel9-0-0_re.dta,True
sl_re040_,Which was main job in career,sharew3_rel9-0-0_re.dta,True
sl_re041_,Wage at end of main job,sharew3_rel9-0-0_re.dta,True
sl_re042c,Currency of wage at end of main job - coded,sharew3_rel9-0-0_re.dta,True
sl_re043_,Work income at end of main job,sharew3_rel9-0-0_re.dta,True
sl_re044c,Currency of work income at end of main job - coded,sharew3_rel9-0-0_re.dta,True
sl_re046_,Number of jobs r had,sharew3_rel9-0-0_re.dta,True
sl_re047_,R is still working,sharew3_rel9-0-0_re.dta,True
sl_re048_,Proxy check,sharew3_rel9-0-0_re.dta,True
sl_re022_1_curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re022_1_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_2_curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re022_2_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_3_curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re022_3_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_4_curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re022_4_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_5_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_6_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re022_8_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re024_1_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re024_2_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re024_3_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re028_2_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re028_3_curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re037_1_curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re042__curRefPer_flag,Currency string includes information about reference period,sharew3_rel9-0-0_re.dta,True
sl_re042__curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_re044__curScale_flag,Currency string includes scaling information (e.g. times 1000),sharew3_rel9-0-0_re.dta,True
sl_st006_,Month of birth of respondent,sharew3_rel9-0-0_st.dta,True
sl_st007_,Year of birth of respondent,sharew3_rel9-0-0_st.dta,True
sl_st011_,Gender of respondent,sharew3_rel9-0-0_st.dta,True
sl_st001a_,Check if proxy,sharew3_rel9-0-0_st.dta,True
sl_st001b_,Validate proxy,sharew3_rel9-0-0_st.dta,True
sl_st016_,Proxy check,sharew3_rel9-0-0_st.dta,True
sl_rp002_,Ever been married,sharew3_rel9-0-0_rp.dta,True
sl_rp002d_,Ever had unmarried partner,sharew3_rel9-0-0_rp.dta,True
sl_rp002e_,How often married,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_1,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_1,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_1,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_1,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_1,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_1,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_1,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp013_1,Divorced partner,sharew3_rel9-0-0_rp.dta,True
sl_rp014_1,Year of divorce,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_2,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_2,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_2,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_2,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_2,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_2,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_2,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp013_2,Divorced partner,sharew3_rel9-0-0_rp.dta,True
sl_rp014_2,Year of divorce,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_3,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_3,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_3,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_3,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_3,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_3,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_3,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp013_3,Divorced partner,sharew3_rel9-0-0_rp.dta,True
sl_rp014_3,Year of divorce,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_4,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_4,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_4,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_4,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_4,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_4,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp013_4,Divorced partner,sharew3_rel9-0-0_rp.dta,True
sl_rp014_4,Year of divorce,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_5,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_5,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_5,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_5,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_6,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp008_6,Year married,sharew3_rel9-0-0_rp.dta,True
sl_rp004b_6,Year started living with married partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_6,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_11,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_11,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_11,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_11,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_11,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_11,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_11,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_12,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_12,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_12,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_12,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_12,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_12,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_12,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_13,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_13,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_13,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_13,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_13,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_13,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_13,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_14,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_14,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_14,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_14,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_14,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_14,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_14,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_15,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_15,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_15,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_15,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp011_15,Year of death partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_15,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_15,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_16,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_16,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_16,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_16,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_16,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_16,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_17,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_17,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_17,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_17,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_17,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_17,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp004c_18,When relationship start,sharew3_rel9-0-0_rp.dta,True
sl_rp003_18,Year started living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp009_18,Still living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp010_18,Reasons for not living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp012_18,Year stopped living with partner,sharew3_rel9-0-0_rp.dta,True
sl_rp015a_18,Any other cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp016_,Non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp017_1,Start non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp019_1,Still in a relationship with non-cohabitating partner,sharew3_rel9-0-0_rp.dta,True
sl_rp020_1,End non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp021_1,Any other non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp017_2,Start non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp019_2,Still in a relationship with non-cohabitating partner,sharew3_rel9-0-0_rp.dta,True
sl_rp020_2,End non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp021_2,Any other non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp017_3,Start non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp019_3,Still in a relationship with non-cohabitating partner,sharew3_rel9-0-0_rp.dta,True
sl_rp020_3,End non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp021_3,Any other non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp017_4,Start non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp019_4,Still in a relationship with non-cohabitating partner,sharew3_rel9-0-0_rp.dta,True
sl_rp020_4,End non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp021_4,Any other non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp017_5,Start non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp019_5,Still in a relationship with non-cohabitating partner,sharew3_rel9-0-0_rp.dta,True
sl_rp020_5,End non-cohabitating partnership,sharew3_rel9-0-0_rp.dta,True
sl_rp021_5,Any other non cohabitating partners,sharew3_rel9-0-0_rp.dta,True
sl_rp023_,Proxy check,sharew3_rel9-0-0_rp.dta,True
sl_childid_biological_1,Child identifier (fix across modules and waves): Child 1 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_2,Child identifier (fix across modules and waves): Child 2 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_3,Child identifier (fix across modules and waves): Child 3 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_4,Child identifier (fix across modules and waves): Child 4 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_5,Child identifier (fix across modules and waves): Child 5 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_6,Child identifier (fix across modules and waves): Child 6 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_7,Child identifier (fix across modules and waves): Child 7 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_8,Child identifier (fix across modules and waves): Child 8 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_9,Child identifier (fix across modules and waves): Child 9 (SHARELIFE: biological),sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_10,Child identifier (fix across modules and waves): Child 10 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_11,Child identifier (fix across modules and waves): Child 11 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_12,Child identifier (fix across modules and waves): Child 12 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_13,Child identifier (fix across modules and waves): Child 13 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_14,Child identifier (fix across modules and waves): Child 14 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_biological_15,Child identifier (fix across modules and waves): Child 15 (SHARELIFE: biological,sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_1,Child identifier (fix across modules and waves): Child 1 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_2,Child identifier (fix across modules and waves): Child 2 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_3,Child identifier (fix across modules and waves): Child 3 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_4,Child identifier (fix across modules and waves): Child 4 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_5,Child identifier (fix across modules and waves): Child 5 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_childid_adopted_6,Child identifier (fix across modules and waves): Child 6 (SHARELIFE: adopted),sharew3_rel9-0-0_rc.dta,True
sl_rc022_,Ever had other non_mentioned children,sharew3_rel9-0-0_rc.dta,True
sl_rc023_,Number of other children,sharew3_rel9-0-0_rc.dta,True
sl_rc024_1,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_1,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_1,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_1,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_1,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_1,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_1,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_1,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_1,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_1,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_1,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_1,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_1,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_1,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_1,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_1,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_2,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_2,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_2,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_2,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_2,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_2,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_2,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_2,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_2,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_2,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_2,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_2,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_2,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_2,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_2,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_2,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_3,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_3,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_3,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_3,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_3,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_3,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_3,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_3,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_3,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_3,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_3,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_3,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_3,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_3,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_3,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_3,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_4,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_4,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_4,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_4,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_4,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_4,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_4,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_4,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_4,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_4,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_4,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_4,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_4,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_4,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_4,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_4,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_5,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_5,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_5,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_5,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_5,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_5,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_5,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_5,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_5,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_5,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_5,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_5,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_5,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_5,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_5,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_5,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_6,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_6,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_6,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_6,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_6,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_6,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_6,When started working again,sharew3_rel9-0-0_rc.dta,True
sl_rc031d1_6,Sources of income maternity leave: income from (self-)employment,sharew3_rel9-0-0_rc.dta,True
sl_rc031d2_6,Sources of income maternity leave: financial support from spouse/partner,sharew3_rel9-0-0_rc.dta,True
sl_rc031d3_6,Sources of income maternity leave: maternity benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d4_6,Sources of income maternity leave: child benefits,sharew3_rel9-0-0_rc.dta,True
sl_rc031d5_6,Sources of income maternity leave: financial support from family/friends,sharew3_rel9-0-0_rc.dta,True
sl_rc031d6_6,Sources of income maternity leave: running down assets or bank accounts,sharew3_rel9-0-0_rc.dta,True
sl_rc031dot_6,Sources of income maternity leave: other,sharew3_rel9-0-0_rc.dta,True
sl_rc032_6,Maternity benefit amount,sharew3_rel9-0-0_rc.dta,True
sl_rc033c_6,Currency maternity benefit - coded,sharew3_rel9-0-0_rc.dta,True
sl_rc024_7,Year of birth other child,sharew3_rel9-0-0_rc.dta,True
sl_rc026_7,Gender other child,sharew3_rel9-0-0_rc.dta,True
sl_rc027_7,Other child still alive,sharew3_rel9-0-0_rc.dta,True
sl_rc028_7,Year of death other child,sharew3_rel9-0-0_rc.dta,True
sl_rc029_7,Left job because of child,sharew3_rel9-0-0_rc.dta,True
sl_rc030_7,How long was maternity interruption,sharew3_rel9-0-0_rc.dta,True
sl_rc030a_7,When started working again,sharew3_rel9-0-0_rc.dta,True
