column,labels,file_name,is_valid
ac035d8,Activities in last year: read books magazines or newspapers,sharew4_rel9-0-0_ac.dta,True
ac035d9,Activities in last year: did word or number games (crossword puzzles/Sudoku...),sharew4_rel9-0-0_ac.dta,True
ac035d10,Activities in last year: played cards or games such as chess,sharew4_rel9-0-0_ac.dta,True
ac035dno,Activities in last year: none of these,sharew4_rel9-0-0_ac.dta,True
ac036_1,How often done voluntary/charity work the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac036_4,How often attended an educational or training course the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac036_5,How often gone to a sport/social/other kind of club the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac036_6,How often taken part in activities of a religious organization the last 12 month,sharew4_rel9-0-0_ac.dta,True
ac036_7,How often taken part in a political/community-related organization the last 12 m,sharew4_rel9-0-0_ac.dta,True
ac036_8,How often read books magazines or newspapers the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac036_9,How often did word or number games the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac036_10,How often played cards or games such as chess the last 12 months,sharew4_rel9-0-0_ac.dta,True
ac037_,Satisfied with activities,sharew4_rel9-0-0_ac.dta,True
ac038_,Satisfied with no activities,sharew4_rel9-0-0_ac.dta,True
areabldgi,Area of building,sharew4_rel9-0-0_gv_housing.dta,True
typebldgi,Type of building,sharew4_rel9-0-0_gv_housing.dta,True
floorsbli,Number of floors of building,sharew4_rel9-0-0_gv_housing.dta,True
nstepsi,Number of steps to entrance,sharew4_rel9-0-0_gv_housing.dta,True
nuts1_2010,NUTS 2010 level 1: nomenclature of territorial units for statistics,sharew4_rel9-0-0_gv_housing.dta,True
language_xt,Language: End of life interview,sharew4_rel9-0-0_xt.dta,True
gender_xt,Gender of the deceased,sharew4_rel9-0-0_xt.dta,True
yrbirth_xt,Year of birth of the deceased,sharew4_rel9-0-0_xt.dta,True
xt002_,Relationship to the deceased,sharew4_rel9-0-0_xt.dta,True
xt005_,How often contact last twelve month,sharew4_rel9-0-0_xt.dta,True
xt006_,"""Proxy respondents sex""",sharew4_rel9-0-0_xt.dta,True
xt007_,Year of birth proxy,sharew4_rel9-0-0_xt.dta,True
xt008_,Month of decease,sharew4_rel9-0-0_xt.dta,True
xt009_,Year of decease,sharew4_rel9-0-0_xt.dta,True
xt010_,Age at the moment of decease,sharew4_rel9-0-0_xt.dta,True
xt011_,Main cause of death,sharew4_rel9-0-0_xt.dta,True
xt012c,Main cause of death: xt012 coded,sharew4_rel9-0-0_xt.dta,True
xt013_,How long been ill before decease,sharew4_rel9-0-0_xt.dta,True
xt014_,Place of dying,sharew4_rel9-0-0_xt.dta,True
xt015_,Times in hospital last year before dying,sharew4_rel9-0-0_xt.dta,True
xt016_,Total time in hospital last year before dying,sharew4_rel9-0-0_xt.dta,True
xt018_1,Type of medical care in last 12 months: care from a general practitioner,sharew4_rel9-0-0_xt.dta,True
xt018_2,Type of medical care in last 12 months: care from specialist physicians,sharew4_rel9-0-0_xt.dta,True
xt018_3,Type of medical care in last 12 months: hospital stays,sharew4_rel9-0-0_xt.dta,True
xt018_4,Type of medical care in last 12 months: care in a nursing home,sharew4_rel9-0-0_xt.dta,True
xt018_5,Type of medical care in last 12 months: hospice stays,sharew4_rel9-0-0_xt.dta,True
xt018_6,Type of medical care in last 12 months: medication,sharew4_rel9-0-0_xt.dta,True
xt018_7,Type of medical care in last 12 months: aids and appliances,sharew4_rel9-0-0_xt.dta,True
xt018_8,Type of medical care in last 12 months: home care or help due to disability,sharew4_rel9-0-0_xt.dta,True
xt019e_1,Costs: care from a general practitioner,sharew4_rel9-0-0_xt.dta,True
xt019e_2,Costs: care from specialist physicians,sharew4_rel9-0-0_xt.dta,True
xt019e_3,Costs: hospital stays,sharew4_rel9-0-0_xt.dta,True
xt019e_4,Costs: care in a nursing home,sharew4_rel9-0-0_xt.dta,True
xt019e_5,Costs: hospice stays,sharew4_rel9-0-0_xt.dta,True
xt019e_6,Costs: medication,sharew4_rel9-0-0_xt.dta,True
xt019e_7,Costs: aids and appliances,sharew4_rel9-0-0_xt.dta,True
xt019e_8,Costs: home care or help due to disability,sharew4_rel9-0-0_xt.dta,True
xt019ub_1,Costs: care from a general practitioner ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_2,Costs: care from specialist physicians ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_3,Costs: hospital stays ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_4,Costs: care in a nursing home ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_5,Costs: hospice stays ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_6,Costs: medication ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_7,Costs: aids and appliances ub,sharew4_rel9-0-0_xt.dta,True
xt019ub_8,Costs: home care or help due to disability ub,sharew4_rel9-0-0_xt.dta,True
xt019v1_1,Bracket value 1: care from a general practicioner,sharew4_rel9-0-0_xt.dta,True
xt019v1_2,Bracket value 1: care from specialist physicians,sharew4_rel9-0-0_xt.dta,True
xt019v1_3,Bracket value 1: hospital stays,sharew4_rel9-0-0_xt.dta,True
xt019v1_4,Bracket value 1: care in a nursing home,sharew4_rel9-0-0_xt.dta,True
xt019v1_5,Bracket value 1: hospice stays,sharew4_rel9-0-0_xt.dta,True
xt019v1_6,Bracket value 1: medication,sharew4_rel9-0-0_xt.dta,True
xt019v1_7,Bracket value 1: aids and appliances,sharew4_rel9-0-0_xt.dta,True
xt019v1_8,Bracket value 1: home care or help due to disability,sharew4_rel9-0-0_xt.dta,True
xt019v2_1,Bracket value 2: care from a general practicioner,sharew4_rel9-0-0_xt.dta,True
xt019v2_2,Bracket value 2: care from specialist physicians,sharew4_rel9-0-0_xt.dta,True
xt019v2_3,Bracket value 2: hospital stays,sharew4_rel9-0-0_xt.dta,True
xt019v2_4,Bracket value 2: care in a nursing home,sharew4_rel9-0-0_xt.dta,True
xt019v2_5,Bracket value 2: hospice stays,sharew4_rel9-0-0_xt.dta,True
xt019v2_6,Bracket value 2: medication,sharew4_rel9-0-0_xt.dta,True
xt019v2_7,Bracket value 2: aids and appliances,sharew4_rel9-0-0_xt.dta,True
xt019v2_8,Bracket value 2: home care or help due to disability,sharew4_rel9-0-0_xt.dta,True
xt019v3_1,Bracket value 3: care from a general practicioner,sharew4_rel9-0-0_xt.dta,True
xt019v3_2,Bracket value 3: care from specialist physicians,sharew4_rel9-0-0_xt.dta,True
xt019v3_3,Bracket value 3: hospital stays,sharew4_rel9-0-0_xt.dta,True
xt019v3_4,Bracket value 3: care in a nursing home,sharew4_rel9-0-0_xt.dta,True
xt019v3_5,Bracket value 3: hospice stays,sharew4_rel9-0-0_xt.dta,True
xt019v3_6,Bracket value 3: medication,sharew4_rel9-0-0_xt.dta,True
xt019v3_7,Bracket value 3: aids and appliances,sharew4_rel9-0-0_xt.dta,True
xt019v3_8,Bracket value 3: home care or help due to disability,sharew4_rel9-0-0_xt.dta,True
xt020d1,Difficulties doing activities: dressing including putting on shoes and socks,sharew4_rel9-0-0_xt.dta,True
xt020d2,Difficulties doing activities: walking across a room,sharew4_rel9-0-0_xt.dta,True
xt020d3,Difficulties doing activities: bathing or showering,sharew4_rel9-0-0_xt.dta,True
xt020d4,Difficulties doing activities: eating such as cutting up your food,sharew4_rel9-0-0_xt.dta,True
xt020d5,Difficulties doing activities: getting in or out of bed,sharew4_rel9-0-0_xt.dta,True
xt020d6,Difficulties doing activities: using the toilet including getting up or down,sharew4_rel9-0-0_xt.dta,True
xt020d7,Difficulties doing activities: preparing a hot meal,sharew4_rel9-0-0_xt.dta,True
xt020d8,Difficulties doing activities: shopping for groceries,sharew4_rel9-0-0_xt.dta,True
xt020d9,Difficulties doing activities: making telephone calls,sharew4_rel9-0-0_xt.dta,True
xt020d10,Difficulties doing activities: taking medication,sharew4_rel9-0-0_xt.dta,True
xt020dno,Difficulties doing activities: none of these,sharew4_rel9-0-0_xt.dta,True
xt022_,Anyone helped with ADL,sharew4_rel9-0-0_xt.dta,True
xt023d1,Who has helped with ADL: yourself (proxy respondent),sharew4_rel9-0-0_xt.dta,True
xt023d2,Who has helped with ADL: spouse/partner of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d3,Who has helped with ADL: mother/father of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d4,Who has helped with ADL: son of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d5,Who has helped with ADL: son-in-law of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d6,Who has helped with ADL: daughter of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d7,Who has helped with ADL: daughter-in-law of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d8,Who has helped with ADL: grandson of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d9,Who has helped with ADL: granddaughter of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d10,Who has helped with ADL: sister of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d11,Who has helped with ADL: brother of deceased,sharew4_rel9-0-0_xt.dta,True
xt023d12,Who has helped with ADL: other relative,sharew4_rel9-0-0_xt.dta,True
xt023d13,Who has helped with ADL: unpaid volunteer,sharew4_rel9-0-0_xt.dta,True
xt023d14,Who has helped with ADL: professional helper,sharew4_rel9-0-0_xt.dta,True
xt023d15,Who has helped with ADL: friend/neighbor of deceased,sharew4_rel9-0-0_xt.dta,True
xt023dot,Who has helped with ADL: other person,sharew4_rel9-0-0_xt.dta,True
xt024_,Time the deceased received help,sharew4_rel9-0-0_xt.dta,True
xt025_,Hours of help necessary during typical day,sharew4_rel9-0-0_xt.dta,True
xt026_,The deceased had a will,sharew4_rel9-0-0_xt.dta,True
xt027d1,Beneficiaries of the estate: yourself (proxy),sharew4_rel9-0-0_xt.dta,True
xt027d2,Beneficiaries of the estate: spouse/partner of the deceased,sharew4_rel9-0-0_xt.dta,True
xt027d3,Beneficiaries of the estate: children of the deceased,sharew4_rel9-0-0_xt.dta,True
xt027d4,Beneficiaries of the estate: grandchildren of the deceased,sharew4_rel9-0-0_xt.dta,True
xt027d5,Beneficiaries of the estate: siblings of the deceased,sharew4_rel9-0-0_xt.dta,True
xt027d6,Beneficiaries of the estate: other relatives of the deceased,sharew4_rel9-0-0_xt.dta,True
xt027d7,Beneficiaries of the estate: other non-relatives,sharew4_rel9-0-0_xt.dta,True
xt027d8,Beneficiaries of the estate: church foundation or charitable organization,sharew4_rel9-0-0_xt.dta,True
xt027d9,Beneficiaries of the estate: deceased did not leave anything at all (SPONTANEOUS,sharew4_rel9-0-0_xt.dta,True
xt030_,The deceased owned home,sharew4_rel9-0-0_xt.dta,True
xt031e,Value of home after mortgages,sharew4_rel9-0-0_xt.dta,True
xt031ub,Values home after mortgages ub,sharew4_rel9-0-0_xt.dta,True
xt031v1,Bracket value 1,sharew4_rel9-0-0_xt.dta,True
xt031v2,Bracket value 2,sharew4_rel9-0-0_xt.dta,True
xt031v3,Bracket value 3,sharew4_rel9-0-0_xt.dta,True
xt032d1,Who inherited the home of the deceased: yourself (proxy),sharew4_rel9-0-0_xt.dta,True
xt032d2,Who inherited the home of the deceased: spouse/partner of the deceased,sharew4_rel9-0-0_xt.dta,True
xt032d3,Who inherited the home of the deceased: sons/daughters,sharew4_rel9-0-0_xt.dta,True
xt032d4,Who inherited the home of the deceased: grandchildren of the deceased,sharew4_rel9-0-0_xt.dta,True
xt032d5,Who inherited the home of the deceased: siblings of the deceased,sharew4_rel9-0-0_xt.dta,True
xt032d6,Who inherited the home of the deceased: other relatives,sharew4_rel9-0-0_xt.dta,True
xt032d7,Who inherited the home of the deceased: other non-relatives,sharew4_rel9-0-0_xt.dta,True
xt033_,Deceased owned any life insurance policies,sharew4_rel9-0-0_xt.dta,True
xt034e,Value of all life insurance policies,sharew4_rel9-0-0_xt.dta,True
xt035d1,Beneficiaries of the life insurance policies: yourself (proxy),sharew4_rel9-0-0_xt.dta,True
xt035d2,Beneficiaries of the life insurance policies: spouse/partner of the deceased,sharew4_rel9-0-0_xt.dta,True
xt035d3,Beneficiaries of the life insurance policies: sons/daughters,sharew4_rel9-0-0_xt.dta,True
xt035d4,Beneficiaries of the life insurance policies: grandchildren of the deceased,sharew4_rel9-0-0_xt.dta,True
xt035d5,Beneficiaries of the life insurance policies: siblings of the deceased,sharew4_rel9-0-0_xt.dta,True
xt035d6,Beneficiaries of the life insurance policies: other relatives,sharew4_rel9-0-0_xt.dta,True
xt035d7,Beneficiaries of the life insurance policies: other non-relatives,sharew4_rel9-0-0_xt.dta,True
xt037_1,Deceased owned assets: business including land or permises,sharew4_rel9-0-0_xt.dta,True
xt037_2,Deceased owned assets: other real estate,sharew4_rel9-0-0_xt.dta,True
xt037_3,Deceased owned assets: cars,sharew4_rel9-0-0_xt.dta,True
xt037_4,Deceased owned assets: financial assets e.g. cash/bonds/stocks,sharew4_rel9-0-0_xt.dta,True
xt037_5,Deceased owned assets: jewelry or antiquities,sharew4_rel9-0-0_xt.dta,True
xt038e_1,Value of assets: business including land or permises,sharew4_rel9-0-0_xt.dta,True
xt038e_2,Value of assets: other real estate,sharew4_rel9-0-0_xt.dta,True
xt038e_3,Value of assets: cars,sharew4_rel9-0-0_xt.dta,True
xt038e_4,Value of assets: financial assets e.g. cash bonds or stocks,sharew4_rel9-0-0_xt.dta,True
xt038e_5,Value of assets: jewelry or antiquities,sharew4_rel9-0-0_xt.dta,True
xt038ub_1,Value of assets: business including land or permises ub,sharew4_rel9-0-0_xt.dta,True
xt038ub_2,Value of assets: other real estate ub,sharew4_rel9-0-0_xt.dta,True
xt038ub_3,Value of assets: cars ub,sharew4_rel9-0-0_xt.dta,True
xt038ub_4,Value of assets: financial assets e.g. cash bonds or stocks ub,sharew4_rel9-0-0_xt.dta,True
xt038ub_5,Value of assets: jewelry or antiquities ub,sharew4_rel9-0-0_xt.dta,True
xt038v1_1,Bracket value 1: business including land or permises,sharew4_rel9-0-0_xt.dta,True
xt038v1_2,Bracket value 1: other real estate,sharew4_rel9-0-0_xt.dta,True
xt038v1_3,Bracket value 1: cars,sharew4_rel9-0-0_xt.dta,True
xt038v1_4,Bracket value 1: financial assets e.g. cash/bonds/stocks,sharew4_rel9-0-0_xt.dta,True
xt038v1_5,Bracket value 1: jewelry or antiquities,sharew4_rel9-0-0_xt.dta,True
xt038v2_1,Bracket value 2: business including land or permises,sharew4_rel9-0-0_xt.dta,True
xt038v2_2,Bracket value 2: other real estate,sharew4_rel9-0-0_xt.dta,True
xt038v2_3,Bracket value 2: cars,sharew4_rel9-0-0_xt.dta,True
xt038v2_4,Bracket value 2: financial assets e.g. cash/bonds/stocks,sharew4_rel9-0-0_xt.dta,True
xt038v2_5,Bracket value 2: jewelry or antiquities,sharew4_rel9-0-0_xt.dta,True
xt038v3_1,Bracket value 3: business including land or permises,sharew4_rel9-0-0_xt.dta,True
xt038v3_2,Bracket value 3: other real estate,sharew4_rel9-0-0_xt.dta,True
xt038v3_3,Bracket value 3: cars,sharew4_rel9-0-0_xt.dta,True
xt038v3_4,Bracket value 3: financial assets e.g. cash/bonds/stocks,sharew4_rel9-0-0_xt.dta,True
xt038v3_5,Bracket value 3: jewelry or antiquities,sharew4_rel9-0-0_xt.dta,True
xt039_,Number of children (still alive) deceased had at the end,sharew4_rel9-0-0_xt.dta,True
xt040a_,Estate divided among children,sharew4_rel9-0-0_xt.dta,True
xt040b_,Some children received more to make up for previous gifts,sharew4_rel9-0-0_xt.dta,True
xt040c_,Some children received more to give them financial support,sharew4_rel9-0-0_xt.dta,True
xt040d_,Some children received more because they helped/cared for deceased,sharew4_rel9-0-0_xt.dta,True
xt040e_,Some children received more because of other reasons,sharew4_rel9-0-0_xt.dta,True
xt041_,Funeral was accompanied by a religious ceremony,sharew4_rel9-0-0_xt.dta,True
xt043_,Interview mode,sharew4_rel9-0-0_xt.dta,True
xt105_,Difficulties remembering where he/she was,sharew4_rel9-0-0_xt.dta,True
xt106_,Difficulties remembering the year,sharew4_rel9-0-0_xt.dta,True
xt107_,Difficulties recognizing,sharew4_rel9-0-0_xt.dta,True
xt109_,Deceased married at time of death,sharew4_rel9-0-0_xt.dta,True
childid_1,Child identifier (fix across modules and waves): Child 1,sharew4_rel9-0-0_ch.dta,True
childid_2,Child identifier (fix across modules and waves): Child 2,sharew4_rel9-0-0_ch.dta,True
childid_3,Child identifier (fix across modules and waves): Child 3,sharew4_rel9-0-0_ch.dta,True
childid_4,Child identifier (fix across modules and waves): Child 4,sharew4_rel9-0-0_ch.dta,True
childid_5,Child identifier (fix across modules and waves): Child 5,sharew4_rel9-0-0_ch.dta,True
childid_6,Child identifier (fix across modules and waves): Child 6,sharew4_rel9-0-0_ch.dta,True
childid_7,Child identifier (fix across modules and waves): Child 7,sharew4_rel9-0-0_ch.dta,True
childid_8,Child identifier (fix across modules and waves): Child 8,sharew4_rel9-0-0_ch.dta,True
childid_9,Child identifier (fix across modules and waves): Child 9,sharew4_rel9-0-0_ch.dta,True
childid_10,Child identifier (fix across modules and waves): Child 10,sharew4_rel9-0-0_ch.dta,True
childid_11,Child identifier (fix across modules and waves): Child 11,sharew4_rel9-0-0_ch.dta,True
childid_12,Child identifier (fix across modules and waves): Child 12,sharew4_rel9-0-0_ch.dta,True
childid_13,Child identifier (fix across modules and waves): Child 13,sharew4_rel9-0-0_ch.dta,True
childid_14,Child identifier (fix across modules and waves): Child 14,sharew4_rel9-0-0_ch.dta,True
childid_15,Child identifier (fix across modules and waves): Child 15,sharew4_rel9-0-0_ch.dta,True
childid_16,Child identifier (fix across modules and waves): Child 16,sharew4_rel9-0-0_ch.dta,True
childid_17,Child identifier (fix across modules and waves): Child 17,sharew4_rel9-0-0_ch.dta,True
childid_18,Child identifier (fix across modules and waves): Child 18,sharew4_rel9-0-0_ch.dta,True
childid_19,Child identifier (fix across modules and waves): Child 19,sharew4_rel9-0-0_ch.dta,True
childid_20,Child identifier (fix across modules and waves): Child 20,sharew4_rel9-0-0_ch.dta,True
ch001_,Number of children,sharew4_rel9-0-0_ch.dta,True
ch002_1,Child 1 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_2,Child 2 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_3,Child 3 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_4,Child 4 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_5,Child 5 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_6,Child 6 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_7,Child 7 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_8,Child 8 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_9,Child 9 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_10,Child 10 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_11,Child 11 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_12,Child 12 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_13,Child 13 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_14,Child 14 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_15,Child 15 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_16,Child 16 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_17,Child 17 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_18,Child 18 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_19,Child 19 is natural child,sharew4_rel9-0-0_ch.dta,True
ch002_20,Child 20 is natural child,sharew4_rel9-0-0_ch.dta,True
ch005_1,Child 1 gender,sharew4_rel9-0-0_ch.dta,True
ch005_2,Child 2 gender,sharew4_rel9-0-0_ch.dta,True
ch005_3,Child 3 gender,sharew4_rel9-0-0_ch.dta,True
ch005_4,Child 4 gender,sharew4_rel9-0-0_ch.dta,True
ch005_5,Child 5 gender,sharew4_rel9-0-0_ch.dta,True
ch005_6,Child 6 gender,sharew4_rel9-0-0_ch.dta,True
ch005_7,Child 7 gender,sharew4_rel9-0-0_ch.dta,True
ch005_8,Child 8 gender,sharew4_rel9-0-0_ch.dta,True
ch005_9,Child 9 gender,sharew4_rel9-0-0_ch.dta,True
ch005_10,Child 10 gender,sharew4_rel9-0-0_ch.dta,True
ch005_11,Child 11 gender,sharew4_rel9-0-0_ch.dta,True
ch005_12,Child 12 gender,sharew4_rel9-0-0_ch.dta,True
ch005_13,Child 13 gender,sharew4_rel9-0-0_ch.dta,True
ch005_14,Child 14 gender,sharew4_rel9-0-0_ch.dta,True
ch005_15,Child 15 gender,sharew4_rel9-0-0_ch.dta,True
ch005_16,Child 16 gender,sharew4_rel9-0-0_ch.dta,True
ch005_17,Child 17 gender,sharew4_rel9-0-0_ch.dta,True
ch005_18,Child 18 gender,sharew4_rel9-0-0_ch.dta,True
ch005_19,Child 19 gender,sharew4_rel9-0-0_ch.dta,True
ch005_20,Child 20 gender,sharew4_rel9-0-0_ch.dta,True
ch006_1,Child 1 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_2,Child 2 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_3,Child 3 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_4,Child 4 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_5,Child 5 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_6,Child 6 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_7,Child 7 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_8,Child 8 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_9,Child 9 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_10,Child 10 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_11,Child 11 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_12,Child 12 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_13,Child 13 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_14,Child 14 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_15,Child 15 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_16,Child 16 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_17,Child 17 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_18,Child 18 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_19,Child 19 year of birth,sharew4_rel9-0-0_ch.dta,True
ch006_20,Child 20 year of birth,sharew4_rel9-0-0_ch.dta,True
ch007_1,Child 1 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_2,Child 2 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_3,Child 3 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_4,Child 4 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_5,Child 5 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_6,Child 6 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_7,Child 7 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_8,Child 8 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_9,Child 9 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_10,Child 10 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_11,Child 11 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_12,Child 12 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_13,Child 13 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_14,Child 14 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_15,Child 15 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_16,Child 16 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_17,Child 17 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_18,Child 18 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_19,Child 19 where does child live,sharew4_rel9-0-0_ch.dta,True
ch007_20,Child 20 where does child live,sharew4_rel9-0-0_ch.dta,True
ch010_1,Child 1 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_2,Child 2 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_3,Child 3 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_4,Child 4 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_5,Child 5 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_6,Child 6 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_7,Child 7 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_8,Child 8 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_9,Child 9 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_10,Child 10 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_11,Child 11 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_12,Child 12 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_13,Child 13 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_14,Child 14 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_15,Child 15 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_16,Child 16 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_17,Child 17 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_18,Child 18 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_19,Child 19 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch010_20,Child 20 step adoptive or foster child,sharew4_rel9-0-0_ch.dta,True
ch011_1,Child 1 own child,sharew4_rel9-0-0_ch.dta,True
ch011_2,Child 2 own child,sharew4_rel9-0-0_ch.dta,True
ch011_3,Child 3 own child,sharew4_rel9-0-0_ch.dta,True
ch011_4,Child 4 own child,sharew4_rel9-0-0_ch.dta,True
ch011_5,Child 5 own child,sharew4_rel9-0-0_ch.dta,True
ch011_6,Child 6 own child,sharew4_rel9-0-0_ch.dta,True
ch011_7,Child 7 own child,sharew4_rel9-0-0_ch.dta,True
ch011_8,Child 8 own child,sharew4_rel9-0-0_ch.dta,True
ch011_9,Child 9 own child,sharew4_rel9-0-0_ch.dta,True
ch011_10,Child 10 own child,sharew4_rel9-0-0_ch.dta,True
ch011_11,Child 11 own child,sharew4_rel9-0-0_ch.dta,True
ch011_12,Child 12 own child,sharew4_rel9-0-0_ch.dta,True
ch011_13,Child 13 own child,sharew4_rel9-0-0_ch.dta,True
ch011_14,Child 14 own child,sharew4_rel9-0-0_ch.dta,True
ch011_15,Child 15 own child,sharew4_rel9-0-0_ch.dta,True
ch011_16,Child 16 own child,sharew4_rel9-0-0_ch.dta,True
ch011_17,Child 17 own child,sharew4_rel9-0-0_ch.dta,True
ch011_18,Child 18 own child,sharew4_rel9-0-0_ch.dta,True
ch011_19,Child 19 own child,sharew4_rel9-0-0_ch.dta,True
ch011_20,Child 20 own child,sharew4_rel9-0-0_ch.dta,True
ch012_1,Child 1 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_2,Child 2 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_3,Child 3 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_4,Child 4 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_5,Child 5 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_6,Child 6 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_7,Child 7 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_8,Child 8 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_9,Child 9 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_10,Child 10 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_11,Child 11 marital status,sharew4_rel9-0-0_ch.dta,True
ch012_12,Child 12 marital status,sharew4_rel9-0-0_ch.dta,True
