column,file_name,is_valid
iv005d1,sharew1_rel9-0-0_iv.dta,True
iv005d2,sharew1_rel9-0-0_iv.dta,True
iv005d3,sharew1_rel9-0-0_iv.dta,True
iv007_,sharew1_rel9-0-0_iv.dta,True
iv008_,sharew1_rel9-0-0_iv.dta,True
iv009_,sharew1_rel9-0-0_iv.dta,True
iv010_,sharew1_rel9-0-0_iv.dta,True
iv011_,sharew1_rel9-0-0_iv.dta,True
iv012_,sharew1_rel9-0-0_iv.dta,True
iv013_,sharew1_rel9-0-0_iv.dta,True
iv014_,sharew1_rel9-0-0_iv.dta,True
iv015_,sharew1_rel9-0-0_iv.dta,True
iv016d1,sharew1_rel9-0-0_iv.dta,True
iv016d2,sharew1_rel9-0-0_iv.dta,True
iv016d3,sharew1_rel9-0-0_iv.dta,True
iv016d4,sharew1_rel9-0-0_iv.dta,True
iv016d5,sharew1_rel9-0-0_iv.dta,True
iv016d6,sharew1_rel9-0-0_iv.dta,True
iv016d11,sharew1_rel9-0-0_iv.dta,True
iv016d12,sharew1_rel9-0-0_iv.dta,True
iv016d13,sharew1_rel9-0-0_iv.dta,True
iv016d95,sharew1_rel9-0-0_iv.dta,True
iv016dno,sharew1_rel9-0-0_iv.dta,True
iv016dot,sharew1_rel9-0-0_iv.dta,True
iv018_,sharew1_rel9-0-0_iv.dta,True
iv020_,sharew1_rel9-0-0_iv.dta,True
cf001_,sharew1_rel9-0-0_cf.dta,True
cf002_,sharew1_rel9-0-0_cf.dta,True
cf003_,sharew1_rel9-0-0_cf.dta,True
cf004_,sharew1_rel9-0-0_cf.dta,True
cf005_,sharew1_rel9-0-0_cf.dta,True
cf006_,sharew1_rel9-0-0_cf.dta,True
cf008tot,sharew1_rel9-0-0_cf.dta,True
cf010_,sharew1_rel9-0-0_cf.dta,True
cf012_,sharew1_rel9-0-0_cf.dta,True
cf013_,sharew1_rel9-0-0_cf.dta,True
cf014_,sharew1_rel9-0-0_cf.dta,True
cf015_,sharew1_rel9-0-0_cf.dta,True
cf016tot,sharew1_rel9-0-0_cf.dta,True
cf017_,sharew1_rel9-0-0_cf.dta,True
cf018d1,sharew1_rel9-0-0_cf.dta,True
cf018d2,sharew1_rel9-0-0_cf.dta,True
cf018d3,sharew1_rel9-0-0_cf.dta,True
cf018d4,sharew1_rel9-0-0_cf.dta,True
ws001_,sharew1_rel9-0-0_ws.dta,True
ws002_,sharew1_rel9-0-0_ws.dta,True
ws003_,sharew1_rel9-0-0_ws.dta,True
ws004_,sharew1_rel9-0-0_ws.dta,True
ws005_,sharew1_rel9-0-0_ws.dta,True
ws007_,sharew1_rel9-0-0_ws.dta,True
ws010_,sharew1_rel9-0-0_ws.dta,True
ws011_,sharew1_rel9-0-0_ws.dta,True
ws012_,sharew1_rel9-0-0_ws.dta,True
ws013_,sharew1_rel9-0-0_ws.dta,True
ws014_,sharew1_rel9-0-0_ws.dta,True
ws015_,sharew1_rel9-0-0_ws.dta,True
ws017_,sharew1_rel9-0-0_ws.dta,True
br001_,sharew1_rel9-0-0_br.dta,True
br002_,sharew1_rel9-0-0_br.dta,True
br003_,sharew1_rel9-0-0_br.dta,True
br004_,sharew1_rel9-0-0_br.dta,True
br005d1,sharew1_rel9-0-0_br.dta,True
br005d2,sharew1_rel9-0-0_br.dta,True
br005d3,sharew1_rel9-0-0_br.dta,True
br006_,sharew1_rel9-0-0_br.dta,True
br007_,sharew1_rel9-0-0_br.dta,True
br008_,sharew1_rel9-0-0_br.dta,True
br010_,sharew1_rel9-0-0_br.dta,True
br011_,sharew1_rel9-0-0_br.dta,True
br012_,sharew1_rel9-0-0_br.dta,True
br013_,sharew1_rel9-0-0_br.dta,True
br015_,sharew1_rel9-0-0_br.dta,True
br016_,sharew1_rel9-0-0_br.dta,True
br017_,sharew1_rel9-0-0_br.dta,True
mh002_,sharew1_rel9-0-0_mh.dta,True
mh003_,sharew1_rel9-0-0_mh.dta,True
mh004_,sharew1_rel9-0-0_mh.dta,True
mh005_,sharew1_rel9-0-0_mh.dta,True
mh006_,sharew1_rel9-0-0_mh.dta,True
mh007_,sharew1_rel9-0-0_mh.dta,True
mh008_,sharew1_rel9-0-0_mh.dta,True
mh009_,sharew1_rel9-0-0_mh.dta,True
mh010_,sharew1_rel9-0-0_mh.dta,True
mh011_,sharew1_rel9-0-0_mh.dta,True
mh012_,sharew1_rel9-0-0_mh.dta,True
mh013_,sharew1_rel9-0-0_mh.dta,True
mh014_,sharew1_rel9-0-0_mh.dta,True
mh015_,sharew1_rel9-0-0_mh.dta,True
mh016_,sharew1_rel9-0-0_mh.dta,True
mh017_,sharew1_rel9-0-0_mh.dta,True
mh018_,sharew1_rel9-0-0_mh.dta,True
mh019_,sharew1_rel9-0-0_mh.dta,True
mh020_,sharew1_rel9-0-0_mh.dta,True
mh021_,sharew1_rel9-0-0_mh.dta,True
co002e,sharew1_rel9-0-0_co.dta,True
co003e,sharew1_rel9-0-0_co.dta,True
co004e,sharew1_rel9-0-0_co.dta,True
co005e,sharew1_rel9-0-0_co.dta,True
co007_,sharew1_rel9-0-0_co.dta,True
co008_,sharew1_rel9-0-0_co.dta,True
co009_,sharew1_rel9-0-0_co.dta,True
as002d1,sharew1_rel9-0-0_as.dta,True
as002d2,sharew1_rel9-0-0_as.dta,True
as002d3,sharew1_rel9-0-0_as.dta,True
as002d4,sharew1_rel9-0-0_as.dta,True
as002d5,sharew1_rel9-0-0_as.dta,True
as002d6,sharew1_rel9-0-0_as.dta,True
as002d7,sharew1_rel9-0-0_as.dta,True
as002d8,sharew1_rel9-0-0_as.dta,True
as002dno,sharew1_rel9-0-0_as.dta,True
as003e,sharew1_rel9-0-0_as.dta,True
as003ub,sharew1_rel9-0-0_as.dta,True
as003v1,sharew1_rel9-0-0_as.dta,True
as003v2,sharew1_rel9-0-0_as.dta,True
as003v3,sharew1_rel9-0-0_as.dta,True
as005e,sharew1_rel9-0-0_as.dta,True
as005ub,sharew1_rel9-0-0_as.dta,True
as005v1,sharew1_rel9-0-0_as.dta,True
as005v2,sharew1_rel9-0-0_as.dta,True
as005v3,sharew1_rel9-0-0_as.dta,True
as007e,sharew1_rel9-0-0_as.dta,True
as007ub,sharew1_rel9-0-0_as.dta,True
as007v1,sharew1_rel9-0-0_as.dta,True
as007v2,sharew1_rel9-0-0_as.dta,True
as007v3,sharew1_rel9-0-0_as.dta,True
as009e,sharew1_rel9-0-0_as.dta,True
as009ub,sharew1_rel9-0-0_as.dta,True
as009v1,sharew1_rel9-0-0_as.dta,True
as009v2,sharew1_rel9-0-0_as.dta,True
as009v3,sharew1_rel9-0-0_as.dta,True
as011e,sharew1_rel9-0-0_as.dta,True
as011ub,sharew1_rel9-0-0_as.dta,True
as011v1,sharew1_rel9-0-0_as.dta,True
as011v2,sharew1_rel9-0-0_as.dta,True
as011v3,sharew1_rel9-0-0_as.dta,True
as015e,sharew1_rel9-0-0_as.dta,True
as015ub,sharew1_rel9-0-0_as.dta,True
as015v1,sharew1_rel9-0-0_as.dta,True
as015v2,sharew1_rel9-0-0_as.dta,True
as015v3,sharew1_rel9-0-0_as.dta,True
as017e,sharew1_rel9-0-0_as.dta,True
as017ub,sharew1_rel9-0-0_as.dta,True
as017v1,sharew1_rel9-0-0_as.dta,True
as017v2,sharew1_rel9-0-0_as.dta,True
as017v3,sharew1_rel9-0-0_as.dta,True
as019_,sharew1_rel9-0-0_as.dta,True
as020_,sharew1_rel9-0-0_as.dta,True
as021e,sharew1_rel9-0-0_as.dta,True
as021ub,sharew1_rel9-0-0_as.dta,True
as021v1,sharew1_rel9-0-0_as.dta,True
as021v2,sharew1_rel9-0-0_as.dta,True
as021v3,sharew1_rel9-0-0_as.dta,True
as023_,sharew1_rel9-0-0_as.dta,True
as024e,sharew1_rel9-0-0_as.dta,True
as024ub,sharew1_rel9-0-0_as.dta,True
as024v1,sharew1_rel9-0-0_as.dta,True
as024v2,sharew1_rel9-0-0_as.dta,True
as024v3,sharew1_rel9-0-0_as.dta,True
as026_,sharew1_rel9-0-0_as.dta,True
as027e,sharew1_rel9-0-0_as.dta,True
as027ub,sharew1_rel9-0-0_as.dta,True
as027v1,sharew1_rel9-0-0_as.dta,True
as027v2,sharew1_rel9-0-0_as.dta,True
as027v3,sharew1_rel9-0-0_as.dta,True
as029_,sharew1_rel9-0-0_as.dta,True
as030e,sharew1_rel9-0-0_as.dta,True
as030ub,sharew1_rel9-0-0_as.dta,True
as030v1,sharew1_rel9-0-0_as.dta,True
as030v2,sharew1_rel9-0-0_as.dta,True
as030v3,sharew1_rel9-0-0_as.dta,True
as032e_1,sharew1_rel9-0-0_as.dta,True
as032ub_1,sharew1_rel9-0-0_as.dta,True
as032e_2,sharew1_rel9-0-0_as.dta,True
as032ub_2,sharew1_rel9-0-0_as.dta,True
as032v1,sharew1_rel9-0-0_as.dta,True
as032v2,sharew1_rel9-0-0_as.dta,True
as032v3,sharew1_rel9-0-0_as.dta,True
as034e_1,sharew1_rel9-0-0_as.dta,True
as034ub_1,sharew1_rel9-0-0_as.dta,True
as034e_2,sharew1_rel9-0-0_as.dta,True
as034ub_2,sharew1_rel9-0-0_as.dta,True
as034v1,sharew1_rel9-0-0_as.dta,True
as034v2,sharew1_rel9-0-0_as.dta,True
as034v3,sharew1_rel9-0-0_as.dta,True
as040_,sharew1_rel9-0-0_as.dta,True
as041_,sharew1_rel9-0-0_as.dta,True
as042e,sharew1_rel9-0-0_as.dta,True
as042ub,sharew1_rel9-0-0_as.dta,True
as042v1,sharew1_rel9-0-0_as.dta,True
as042v2,sharew1_rel9-0-0_as.dta,True
as042v3,sharew1_rel9-0-0_as.dta,True
as044_,sharew1_rel9-0-0_as.dta,True
as044ub,sharew1_rel9-0-0_as.dta,True
as044v1,sharew1_rel9-0-0_as.dta,True
as044v2,sharew1_rel9-0-0_as.dta,True
as044v3,sharew1_rel9-0-0_as.dta,True
as049_,sharew1_rel9-0-0_as.dta,True
as051e,sharew1_rel9-0-0_as.dta,True
as051ub,sharew1_rel9-0-0_as.dta,True
as051v1,sharew1_rel9-0-0_as.dta,True
as051v2,sharew1_rel9-0-0_as.dta,True
as051v3,sharew1_rel9-0-0_as.dta,True
as054d1,sharew1_rel9-0-0_as.dta,True
as054d2,sharew1_rel9-0-0_as.dta,True
as054d3,sharew1_rel9-0-0_as.dta,True
as054d4,sharew1_rel9-0-0_as.dta,True
as054d5,sharew1_rel9-0-0_as.dta,True
as054d6,sharew1_rel9-0-0_as.dta,True
as054dno,sharew1_rel9-0-0_as.dta,True
as054dot,sharew1_rel9-0-0_as.dta,True
as055e,sharew1_rel9-0-0_as.dta,True
as055ub,sharew1_rel9-0-0_as.dta,True
as055v1,sharew1_rel9-0-0_as.dta,True
as055v2,sharew1_rel9-0-0_as.dta,True
as055v3,sharew1_rel9-0-0_as.dta,True
as057_,sharew1_rel9-0-0_as.dta,True
as058e,sharew1_rel9-0-0_as.dta,True
as058ub,sharew1_rel9-0-0_as.dta,True
as058v1,sharew1_rel9-0-0_as.dta,True
as058v2,sharew1_rel9-0-0_as.dta,True
as058v3,sharew1_rel9-0-0_as.dta,True
childid_1,sharew1_rel9-0-0_ch.dta,True
childid_2,sharew1_rel9-0-0_ch.dta,True
childid_3,sharew1_rel9-0-0_ch.dta,True
childid_4,sharew1_rel9-0-0_ch.dta,True
childid_5,sharew1_rel9-0-0_ch.dta,True
childid_6,sharew1_rel9-0-0_ch.dta,True
childid_7,sharew1_rel9-0-0_ch.dta,True
childid_8,sharew1_rel9-0-0_ch.dta,True
childid_9,sharew1_rel9-0-0_ch.dta,True
childid_10,sharew1_rel9-0-0_ch.dta,True
childid_11,sharew1_rel9-0-0_ch.dta,True
childid_12,sharew1_rel9-0-0_ch.dta,True
childid_13,sharew1_rel9-0-0_ch.dta,True
childid_14,sharew1_rel9-0-0_ch.dta,True
childid_15,sharew1_rel9-0-0_ch.dta,True
childid_16,sharew1_rel9-0-0_ch.dta,True
childid_17,sharew1_rel9-0-0_ch.dta,True
childid_18,sharew1_rel9-0-0_ch.dta,True
childid_19,sharew1_rel9-0-0_ch.dta,True
childid_20,sharew1_rel9-0-0_ch.dta,True
ch001_,sharew1_rel9-0-0_ch.dta,True
ch002_,sharew1_rel9-0-0_ch.dta,True
ch005_1,sharew1_rel9-0-0_ch.dta,True
ch005_2,sharew1_rel9-0-0_ch.dta,True
ch005_3,sharew1_rel9-0-0_ch.dta,True
ch005_4,sharew1_rel9-0-0_ch.dta,True
ch005_5,sharew1_rel9-0-0_ch.dta,True
ch005_6,sharew1_rel9-0-0_ch.dta,True
ch005_7,sharew1_rel9-0-0_ch.dta,True
ch005_8,sharew1_rel9-0-0_ch.dta,True
ch005_9,sharew1_rel9-0-0_ch.dta,True
ch005_10,sharew1_rel9-0-0_ch.dta,True
ch005_11,sharew1_rel9-0-0_ch.dta,True
ch005_12,sharew1_rel9-0-0_ch.dta,True
ch005_13,sharew1_rel9-0-0_ch.dta,True
ch005_14,sharew1_rel9-0-0_ch.dta,True
ch005_15,sharew1_rel9-0-0_ch.dta,True
ch005_16,sharew1_rel9-0-0_ch.dta,True
ch005_17,sharew1_rel9-0-0_ch.dta,True
ch005_18,sharew1_rel9-0-0_ch.dta,True
ch005_19,sharew1_rel9-0-0_ch.dta,True
ch005_20,sharew1_rel9-0-0_ch.dta,True
ch006_1,sharew1_rel9-0-0_ch.dta,True
ch006_2,sharew1_rel9-0-0_ch.dta,True
ch006_3,sharew1_rel9-0-0_ch.dta,True
ch006_4,sharew1_rel9-0-0_ch.dta,True
ch006_5,sharew1_rel9-0-0_ch.dta,True
ch006_6,sharew1_rel9-0-0_ch.dta,True
ch006_7,sharew1_rel9-0-0_ch.dta,True
ch006_8,sharew1_rel9-0-0_ch.dta,True
ch006_9,sharew1_rel9-0-0_ch.dta,True
ch006_10,sharew1_rel9-0-0_ch.dta,True
ch006_11,sharew1_rel9-0-0_ch.dta,True
ch006_12,sharew1_rel9-0-0_ch.dta,True
ch006_13,sharew1_rel9-0-0_ch.dta,True
ch006_14,sharew1_rel9-0-0_ch.dta,True
ch006_15,sharew1_rel9-0-0_ch.dta,True
ch006_16,sharew1_rel9-0-0_ch.dta,True
ch006_17,sharew1_rel9-0-0_ch.dta,True
ch006_18,sharew1_rel9-0-0_ch.dta,True
ch006_19,sharew1_rel9-0-0_ch.dta,True
ch006_20,sharew1_rel9-0-0_ch.dta,True
ch007_1,sharew1_rel9-0-0_ch.dta,True
ch007_2,sharew1_rel9-0-0_ch.dta,True
ch007_3,sharew1_rel9-0-0_ch.dta,True
ch007_4,sharew1_rel9-0-0_ch.dta,True
ch007_5,sharew1_rel9-0-0_ch.dta,True
ch007_6,sharew1_rel9-0-0_ch.dta,True
ch007_7,sharew1_rel9-0-0_ch.dta,True
ch007_8,sharew1_rel9-0-0_ch.dta,True
ch007_9,sharew1_rel9-0-0_ch.dta,True
ch007_10,sharew1_rel9-0-0_ch.dta,True
ch007_11,sharew1_rel9-0-0_ch.dta,True
ch007_12,sharew1_rel9-0-0_ch.dta,True
ch007_13,sharew1_rel9-0-0_ch.dta,True
ch007_14,sharew1_rel9-0-0_ch.dta,True
ch007_15,sharew1_rel9-0-0_ch.dta,True
ch007_16,sharew1_rel9-0-0_ch.dta,True
ch007_17,sharew1_rel9-0-0_ch.dta,True
ch007_18,sharew1_rel9-0-0_ch.dta,True
ch007_19,sharew1_rel9-0-0_ch.dta,True
ch007_20,sharew1_rel9-0-0_ch.dta,True
ch008c_1,sharew1_rel9-0-0_ch.dta,True
ch008c_2,sharew1_rel9-0-0_ch.dta,True
ch008c_3,sharew1_rel9-0-0_ch.dta,True
ch008c_4,sharew1_rel9-0-0_ch.dta,True
ch008c_5,sharew1_rel9-0-0_ch.dta,True
ch008c_6,sharew1_rel9-0-0_ch.dta,True
ch008c_7,sharew1_rel9-0-0_ch.dta,True
ch008c_8,sharew1_rel9-0-0_ch.dta,True
ch008c_9,sharew1_rel9-0-0_ch.dta,True
ch008c_10,sharew1_rel9-0-0_ch.dta,True
ch008c_11,sharew1_rel9-0-0_ch.dta,True
ch008c_12,sharew1_rel9-0-0_ch.dta,True
ch008c_13,sharew1_rel9-0-0_ch.dta,True
ch008c_14,sharew1_rel9-0-0_ch.dta,True
ch008c_15,sharew1_rel9-0-0_ch.dta,True
ch008c_16,sharew1_rel9-0-0_ch.dta,True
ch008c_17,sharew1_rel9-0-0_ch.dta,True
ch008c_18,sharew1_rel9-0-0_ch.dta,True
ch008c_19,sharew1_rel9-0-0_ch.dta,True
ch008c_20,sharew1_rel9-0-0_ch.dta,True
chselch1,sharew1_rel9-0-0_ch.dta,True
chselch2,sharew1_rel9-0-0_ch.dta,True
chselch3,sharew1_rel9-0-0_ch.dta,True
chselch4,sharew1_rel9-0-0_ch.dta,True
ch010_1,sharew1_rel9-0-0_ch.dta,True
ch010_2,sharew1_rel9-0-0_ch.dta,True
ch010_3,sharew1_rel9-0-0_ch.dta,True
ch010_4,sharew1_rel9-0-0_ch.dta,True
ch011_1,sharew1_rel9-0-0_ch.dta,True
ch011_2,sharew1_rel9-0-0_ch.dta,True
ch011_3,sharew1_rel9-0-0_ch.dta,True
ch011_4,sharew1_rel9-0-0_ch.dta,True
ch012_1,sharew1_rel9-0-0_ch.dta,True
ch012_2,sharew1_rel9-0-0_ch.dta,True
ch012_3,sharew1_rel9-0-0_ch.dta,True
ch012_4,sharew1_rel9-0-0_ch.dta,True
ch013_1,sharew1_rel9-0-0_ch.dta,True
ch013_2,sharew1_rel9-0-0_ch.dta,True
ch013_3,sharew1_rel9-0-0_ch.dta,True
ch013_4,sharew1_rel9-0-0_ch.dta,True
ch014_1,sharew1_rel9-0-0_ch.dta,True
ch014_2,sharew1_rel9-0-0_ch.dta,True
ch014_3,sharew1_rel9-0-0_ch.dta,True
ch014_4,sharew1_rel9-0-0_ch.dta,True
ch015_1,sharew1_rel9-0-0_ch.dta,True
ch015_2,sharew1_rel9-0-0_ch.dta,True
ch015_3,sharew1_rel9-0-0_ch.dta,True
ch015_4,sharew1_rel9-0-0_ch.dta,True
ch016_1,sharew1_rel9-0-0_ch.dta,True
ch016_2,sharew1_rel9-0-0_ch.dta,True
ch016_3,sharew1_rel9-0-0_ch.dta,True
ch016_4,sharew1_rel9-0-0_ch.dta,True
ch017_1,sharew1_rel9-0-0_ch.dta,True
ch017_2,sharew1_rel9-0-0_ch.dta,True
ch017_3,sharew1_rel9-0-0_ch.dta,True
ch017_4,sharew1_rel9-0-0_ch.dta,True
ch018d1_1,sharew1_rel9-0-0_ch.dta,True
ch018d1_2,sharew1_rel9-0-0_ch.dta,True
ch018d1_3,sharew1_rel9-0-0_ch.dta,True
ch018d1_4,sharew1_rel9-0-0_ch.dta,True
ch018d2_1,sharew1_rel9-0-0_ch.dta,True
ch018d2_2,sharew1_rel9-0-0_ch.dta,True
ch018d2_3,sharew1_rel9-0-0_ch.dta,True
ch018d2_4,sharew1_rel9-0-0_ch.dta,True
ch018d3_1,sharew1_rel9-0-0_ch.dta,True
ch018d3_2,sharew1_rel9-0-0_ch.dta,True
ch018d3_3,sharew1_rel9-0-0_ch.dta,True
ch018d3_4,sharew1_rel9-0-0_ch.dta,True
ch018d4_1,sharew1_rel9-0-0_ch.dta,True
ch018d4_2,sharew1_rel9-0-0_ch.dta,True
ch018d4_3,sharew1_rel9-0-0_ch.dta,True
ch018d4_4,sharew1_rel9-0-0_ch.dta,True
ch018d5_1,sharew1_rel9-0-0_ch.dta,True
ch018d5_2,sharew1_rel9-0-0_ch.dta,True
ch018d5_3,sharew1_rel9-0-0_ch.dta,True
ch018d5_4,sharew1_rel9-0-0_ch.dta,True
ch018d6_1,sharew1_rel9-0-0_ch.dta,True
ch018d6_2,sharew1_rel9-0-0_ch.dta,True
ch018d6_3,sharew1_rel9-0-0_ch.dta,True
ch018d6_4,sharew1_rel9-0-0_ch.dta,True
ch018d7_1,sharew1_rel9-0-0_ch.dta,True
ch018d7_2,sharew1_rel9-0-0_ch.dta,True
ch018d7_3,sharew1_rel9-0-0_ch.dta,True
ch018d7_4,sharew1_rel9-0-0_ch.dta,True
ch018d8_1,sharew1_rel9-0-0_ch.dta,True
ch018d8_2,sharew1_rel9-0-0_ch.dta,True
ch018d8_3,sharew1_rel9-0-0_ch.dta,True
ch018d8_4,sharew1_rel9-0-0_ch.dta,True
ch018d9_1,sharew1_rel9-0-0_ch.dta,True
ch018d9_2,sharew1_rel9-0-0_ch.dta,True
ch018d9_3,sharew1_rel9-0-0_ch.dta,True
ch018d9_4,sharew1_rel9-0-0_ch.dta,True
ch018d10_1,sharew1_rel9-0-0_ch.dta,True
ch018d10_2,sharew1_rel9-0-0_ch.dta,True
ch018d10_3,sharew1_rel9-0-0_ch.dta,True
ch018d10_4,sharew1_rel9-0-0_ch.dta,True
ch018d11_1,sharew1_rel9-0-0_ch.dta,True
ch018d11_2,sharew1_rel9-0-0_ch.dta,True
ch018d11_3,sharew1_rel9-0-0_ch.dta,True
ch018d11_4,sharew1_rel9-0-0_ch.dta,True
ch018d12_1,sharew1_rel9-0-0_ch.dta,True
ch018d12_2,sharew1_rel9-0-0_ch.dta,True
ch018d12_3,sharew1_rel9-0-0_ch.dta,True
ch018d12_4,sharew1_rel9-0-0_ch.dta,True
ch018d13_1,sharew1_rel9-0-0_ch.dta,True
ch018d13_2,sharew1_rel9-0-0_ch.dta,True
ch018d13_3,sharew1_rel9-0-0_ch.dta,True
ch018d13_4,sharew1_rel9-0-0_ch.dta,True
ch018d14_1,sharew1_rel9-0-0_ch.dta,True
ch018d14_2,sharew1_rel9-0-0_ch.dta,True
ch018d14_3,sharew1_rel9-0-0_ch.dta,True
ch018d14_4,sharew1_rel9-0-0_ch.dta,True
ch018d95_1,sharew1_rel9-0-0_ch.dta,True
ch018d95_2,sharew1_rel9-0-0_ch.dta,True
ch018d95_3,sharew1_rel9-0-0_ch.dta,True
ch018d95_4,sharew1_rel9-0-0_ch.dta,True
ch018dno_1,sharew1_rel9-0-0_ch.dta,True
ch018dno_2,sharew1_rel9-0-0_ch.dta,True
ch018dno_3,sharew1_rel9-0-0_ch.dta,True
ch018dno_4,sharew1_rel9-0-0_ch.dta,True
ch018dot_1,sharew1_rel9-0-0_ch.dta,True
ch018dot_2,sharew1_rel9-0-0_ch.dta,True
ch018dot_3,sharew1_rel9-0-0_ch.dta,True
ch018dot_4,sharew1_rel9-0-0_ch.dta,True
ch019_1,sharew1_rel9-0-0_ch.dta,True
ch019_2,sharew1_rel9-0-0_ch.dta,True
ch019_3,sharew1_rel9-0-0_ch.dta,True
ch019_4,sharew1_rel9-0-0_ch.dta,True
ch020_1,sharew1_rel9-0-0_ch.dta,True
ch020_2,sharew1_rel9-0-0_ch.dta,True
ch020_3,sharew1_rel9-0-0_ch.dta,True
ch020_4,sharew1_rel9-0-0_ch.dta,True
ch021_,sharew1_rel9-0-0_ch.dta,True
ch022_,sharew1_rel9-0-0_ch.dta,True
ch023_,sharew1_rel9-0-0_ch.dta,True
ac002d1,sharew1_rel9-0-0_ac.dta,True
ac002d2,sharew1_rel9-0-0_ac.dta,True
ac002d3,sharew1_rel9-0-0_ac.dta,True
ac002d4,sharew1_rel9-0-0_ac.dta,True
ac002d5,sharew1_rel9-0-0_ac.dta,True
ac002d6,sharew1_rel9-0-0_ac.dta,True
ac002d7,sharew1_rel9-0-0_ac.dta,True
ac002dno,sharew1_rel9-0-0_ac.dta,True
ac003_1,sharew1_rel9-0-0_ac.dta,True
ac003_2,sharew1_rel9-0-0_ac.dta,True
ac003_3,sharew1_rel9-0-0_ac.dta,True
ac003_4,sharew1_rel9-0-0_ac.dta,True
ac003_5,sharew1_rel9-0-0_ac.dta,True
ac003_6,sharew1_rel9-0-0_ac.dta,True
ac003_7,sharew1_rel9-0-0_ac.dta,True
ac004d1_1,sharew1_rel9-0-0_ac.dta,True
ac004d1_2,sharew1_rel9-0-0_ac.dta,True
ac004d1_3,sharew1_rel9-0-0_ac.dta,True
ac004d1_4,sharew1_rel9-0-0_ac.dta,True
ac004d1_5,sharew1_rel9-0-0_ac.dta,True
ac004d1_6,sharew1_rel9-0-0_ac.dta,True
ac004d1_7,sharew1_rel9-0-0_ac.dta,True
ac004d2_1,sharew1_rel9-0-0_ac.dta,True
ac004d2_2,sharew1_rel9-0-0_ac.dta,True
ac004d2_3,sharew1_rel9-0-0_ac.dta,True
ac004d2_4,sharew1_rel9-0-0_ac.dta,True
ac004d2_5,sharew1_rel9-0-0_ac.dta,True
ac004d2_6,sharew1_rel9-0-0_ac.dta,True
ac004d2_7,sharew1_rel9-0-0_ac.dta,True
ac004d3_1,sharew1_rel9-0-0_ac.dta,True
ac004d3_2,sharew1_rel9-0-0_ac.dta,True
ac004d3_3,sharew1_rel9-0-0_ac.dta,True
ac004d3_4,sharew1_rel9-0-0_ac.dta,True
ac004d3_5,sharew1_rel9-0-0_ac.dta,True
ac004d3_6,sharew1_rel9-0-0_ac.dta,True
ac004d3_7,sharew1_rel9-0-0_ac.dta,True
ac004d4_1,sharew1_rel9-0-0_ac.dta,True
ac004d4_2,sharew1_rel9-0-0_ac.dta,True
ac004d4_3,sharew1_rel9-0-0_ac.dta,True
ac004d4_4,sharew1_rel9-0-0_ac.dta,True
ac004d4_5,sharew1_rel9-0-0_ac.dta,True
ac004d4_6,sharew1_rel9-0-0_ac.dta,True
ac004d4_7,sharew1_rel9-0-0_ac.dta,True
ac004d5_1,sharew1_rel9-0-0_ac.dta,True
ac004d5_2,sharew1_rel9-0-0_ac.dta,True
ac004d5_3,sharew1_rel9-0-0_ac.dta,True
ac004d5_4,sharew1_rel9-0-0_ac.dta,True
ac004d5_5,sharew1_rel9-0-0_ac.dta,True
ac004d5_6,sharew1_rel9-0-0_ac.dta,True
ac004d5_7,sharew1_rel9-0-0_ac.dta,True
ac004d6_1,sharew1_rel9-0-0_ac.dta,True
ac004d6_2,sharew1_rel9-0-0_ac.dta,True
ac004d6_3,sharew1_rel9-0-0_ac.dta,True
ac004d6_4,sharew1_rel9-0-0_ac.dta,True
ac004d6_5,sharew1_rel9-0-0_ac.dta,True
ac004d6_6,sharew1_rel9-0-0_ac.dta,True
ac004d6_7,sharew1_rel9-0-0_ac.dta,True
ac004d7_1,sharew1_rel9-0-0_ac.dta,True
ac004d7_2,sharew1_rel9-0-0_ac.dta,True
ac004d7_3,sharew1_rel9-0-0_ac.dta,True
ac004d7_4,sharew1_rel9-0-0_ac.dta,True
ac004d7_5,sharew1_rel9-0-0_ac.dta,True
ac004d7_6,sharew1_rel9-0-0_ac.dta,True
ac004d7_7,sharew1_rel9-0-0_ac.dta,True
ac004d8_1,sharew1_rel9-0-0_ac.dta,True
ac004d8_2,sharew1_rel9-0-0_ac.dta,True
ac004d8_3,sharew1_rel9-0-0_ac.dta,True
ac004d8_4,sharew1_rel9-0-0_ac.dta,True
ac004d8_5,sharew1_rel9-0-0_ac.dta,True
ac004d8_6,sharew1_rel9-0-0_ac.dta,True
ac004d8_7,sharew1_rel9-0-0_ac.dta,True
ac004dno_1,sharew1_rel9-0-0_ac.dta,True
ac004dno_2,sharew1_rel9-0-0_ac.dta,True
ac004dno_3,sharew1_rel9-0-0_ac.dta,True
ac004dno_4,sharew1_rel9-0-0_ac.dta,True
ac004dno_5,sharew1_rel9-0-0_ac.dta,True
ac004dno_6,sharew1_rel9-0-0_ac.dta,True
ac004dno_7,sharew1_rel9-0-0_ac.dta,True
ac006_1,sharew1_rel9-0-0_ac.dta,True
ac006_2,sharew1_rel9-0-0_ac.dta,True
ac006_3,sharew1_rel9-0-0_ac.dta,True
ac007_1,sharew1_rel9-0-0_ac.dta,True
ac007_2,sharew1_rel9-0-0_ac.dta,True
ac007_3,sharew1_rel9-0-0_ac.dta,True
